Fecha,pp_em,pp_chirps,TMin,TMax,delta
2000-01-01,0.0,0.0,20.5,27.0,0.0
2000-01-02,0.0,0.0,19.5,29.0,0.0
2000-01-03,0.0,0.0,17.0,29.0,0.0
2000-01-04,0.0,0.0,16.5,30.0,0.0
2000-01-05,0.0,7.420302391052246,18.5,25.5,-7.420302391052246
2000-01-06,10.0,0.0,18.5,27.0,10.0
2000-01-07,2.0,5.556469917297363,18.0,26.0,-3.5564699172973633
2000-01-08,0.0,0.0,15.5,27.0,0.0
2000-01-09,0.0,0.0,16.5,29.0,0.0
2000-01-10,0.0,0.0,16.0,30.5,0.0
2000-01-11,0.0,0.0,17.5,29.5,0.0
2000-01-12,4.5,0.0,16.0,28.0,4.5
2000-01-13,0.0,0.0,16.5,29.0,0.0
2000-01-14,0.0,0.0,17.0,29.0,0.0
2000-01-15,0.0,0.0,16.5,26.0,0.0
2000-01-16,0.0,5.265720367431641,13.5,27.0,-5.265720367431641
2000-01-17,0.0,0.0,11.5,27.0,0.0
2000-01-18,0.0,0.0,14.0,27.0,0.0
2000-01-19,0.0,0.0,13.0,28.5,0.0
2000-01-20,0.0,0.0,11.0,29.0,0.0
2000-01-21,0.0,0.0,12.5,26.0,0.0
2000-01-22,0.0,0.0,15.0,26.0,0.0
2000-01-23,0.0,0.0,11.5,26.0,0.0
2000-01-24,0.0,0.0,13.5,32.0,0.0
2000-01-25,0.0,0.0,15.5,30.0,0.0
2000-01-26,0.0,0.0,9.0,28.0,0.0
2000-01-27,0.0,0.0,11.0,26.0,0.0
2000-01-28,0.0,0.0,11.5,29.0,0.0
2000-01-29,0.0,0.0,14.5,29.0,0.0
2000-01-30,0.0,0.0,14.0,32.0,0.0
2000-01-31,0.0,8.08198356628418,14.8,27.5,-8.08198356628418
2000-02-01,0.0,4.380704879760742,18.0,30.0,-4.380704879760742
2000-02-02,0.0,0.0,16.5,31.0,0.0
2000-02-03,0.0,5.231633186340332,16.5,32.0,-5.231633186340332
2000-02-04,2.4,3.261892080307007,12.0,28.5,-0.8618920803070069
2000-02-05,0.0,0.0,16.0,28.0,0.0
2000-02-06,0.0,0.0,12.5,27.5,0.0
2000-02-07,0.0,0.0,15.5,30.0,0.0
2000-02-08,0.0,0.0,16.5,29.0,0.0
2000-02-09,0.0,0.0,11.5,29.0,0.0
2000-02-10,0.0,0.0,12.5,36.0,0.0
2000-02-11,0.0,0.0,11.5,31.0,0.0
2000-02-12,0.0,0.0,13.0,30.0,0.0
2000-02-13,0.0,0.0,15.0,31.0,0.0
2000-02-14,0.0,0.0,17.5,29.0,0.0
2000-02-15,0.0,0.0,19.5,32.5,0.0
2000-02-16,0.0,0.0,19.5,38.5,0.0
2000-02-17,0.0,0.0,15.5,31.0,0.0
2000-02-18,0.0,0.0,15.5,32.0,0.0
2000-02-19,0.0,0.0,16.5,32.0,0.0
2000-02-20,0.0,0.0,17.5,34.0,0.0
2000-02-21,8.0,0.0,16.5,32.5,8.0
2000-02-22,0.0,0.0,14.0,31.5,0.0
2000-02-23,0.0,0.0,12.5,31.5,0.0
2000-02-24,0.0,0.0,14.5,31.5,0.0
2000-02-25,0.0,0.0,15.5,30.0,0.0
2000-02-26,0.0,0.0,14.0,31.5,0.0
2000-02-27,0.0,0.0,14.5,32.5,0.0
2000-02-28,0.0,0.0,15.0,33.0,0.0
2000-02-29,0.0,0.0,15.0,31.5,0.0
2000-03-01,0.0,0.0,14.5,32.0,0.0
2000-03-02,0.0,0.0,15.5,31.5,0.0
2000-03-03,0.0,0.0,15.1,31.2,0.0
2000-03-04,0.0,0.0,16.0,31.2,0.0
2000-03-05,0.0,4.809466361999512,15.0,31.5,-4.809466361999512
2000-03-06,0.0,5.507510185241699,15.0,37.2,-5.507510185241699
2000-03-07,0.0,0.0,18.5,32.0,0.0
2000-03-08,0.0,0.0,18.0,35.0,0.0
2000-03-09,0.0,0.0,14.2,31.5,0.0
2000-03-10,0.0,0.0,15.0,33.0,0.0
2000-03-11,0.0,0.0,17.0,30.0,0.0
2000-03-12,0.0,0.0,17.5,34.5,0.0
2000-03-13,0.0,6.90690803527832,18.0,34.0,-6.90690803527832
2000-03-14,0.0,0.0,18.0,30.5,0.0
2000-03-15,0.0,0.0,18.0,33.2,0.0
2000-03-16,0.0,0.0,21.0,36.0,0.0
2000-03-17,0.0,0.0,17.0,32.0,0.0
2000-03-18,0.0,0.0,16.0,34.0,0.0
2000-03-19,0.0,0.0,16.5,35.0,0.0
2000-03-20,0.0,0.0,17.0,36.0,0.0
2000-03-21,0.0,0.0,16.0,34.5,0.0
2000-03-22,0.0,0.0,17.0,34.0,0.0
2000-03-23,0.0,0.0,16.0,34.5,0.0
2000-03-24,0.0,0.0,17.5,28.5,0.0
2000-03-25,0.0,0.0,16.5,33.0,0.0
2000-03-26,0.0,0.0,15.5,35.5,0.0
2000-03-27,0.0,0.0,16.2,37.0,0.0
2000-03-28,0.0,0.0,16.0,36.5,0.0
2000-03-29,0.0,0.0,15.0,30.0,0.0
2000-03-30,0.0,0.0,12.0,36.0,0.0
2000-03-31,0.0,0.0,20.0,35.5,0.0
2000-04-01,0.0,0.0,18.2,36.5,0.0
2000-04-02,0.0,0.0,19.0,32.2,0.0
2000-04-03,0.0,0.0,20.5,36.0,0.0
2000-04-04,0.0,0.0,18.2,35.5,0.0
2000-04-05,0.0,0.0,19.5,33.5,0.0
2000-04-06,0.0,0.0,25.0,33.0,0.0
2000-04-07,0.0,0.0,14.5,29.0,0.0
2000-04-08,6.7,0.0,14.5,29.0,6.7
2000-04-09,0.0,0.0,15.5,35.5,0.0
2000-04-10,0.0,0.0,17.5,33.0,0.0
2000-04-11,0.0,0.0,13.0,34.0,0.0
2000-04-12,0.0,0.0,16.2,35.5,0.0
2000-04-13,41.5,0.0,18.5,32.5,41.5
2000-04-14,0.0,31.50515365600586,18.0,33.5,-31.50515365600586
2000-04-15,0.0,0.0,19.0,34.2,0.0
2000-04-16,0.0,0.0,21.0,33.2,0.0
2000-04-17,0.0,0.0,15.0,36.0,0.0
2000-04-18,0.0,0.0,18.0,35.0,0.0
2000-04-19,0.0,0.0,19.2,37.0,0.0
2000-04-20,0.0,0.0,16.0,35.0,0.0
2000-04-21,0.0,0.0,17.0,34.2,0.0
2000-04-22,0.0,0.0,18.0,33.5,0.0
2000-04-23,0.0,0.0,17.2,34.0,0.0
2000-04-24,0.0,0.0,17.5,37.5,0.0
2000-04-25,0.0,0.0,15.5,35.0,0.0
2000-04-26,0.0,0.0,17.0,36.0,0.0
2000-04-27,0.0,0.0,19.0,36.0,0.0
2000-04-28,0.0,0.0,22.0,34.2,0.0
2000-04-29,0.0,0.0,18.5,35.0,0.0
2000-04-30,0.0,0.0,19.2,28.0,0.0
2000-05-01,0.0,0.0,21.5,36.5,0.0
2000-05-02,0.0,0.0,19.0,36.0,0.0
2000-05-03,0.0,0.0,18.5,35.5,0.0
2000-05-04,0.0,0.0,19.5,36.0,0.0
2000-05-05,0.0,0.0,21.5,34.2,0.0
2000-05-06,0.0,0.0,19.0,36.0,0.0
2000-05-07,0.0,0.0,19.0,35.0,0.0
2000-05-08,0.0,0.0,21.0,31.5,0.0
2000-05-09,0.0,0.0,21.5,36.0,0.0
2000-05-10,0.0,0.0,25.2,35.5,0.0
2000-05-11,0.0,0.0,22.0,36.5,0.0
2000-05-12,0.0,0.0,22.0,35.0,0.0
2000-05-13,2.2,0.0,22.0,36.0,2.2
2000-05-14,41.5,56.853614807128906,22.0,32.0,-15.353614807128906
2000-05-15,0.0,0.0,21.0,35.2,0.0
2000-05-16,3.5,4.875038146972656,20.5,36.0,-1.3750381469726562
2000-05-17,0.0,4.875038146972656,19.5,31.0,-4.875038146972656
2000-05-18,1.5,0.0,19.5,34.0,1.5
2000-05-19,0.0,0.0,20.8,35.0,0.0
2000-05-20,0.0,0.0,21.0,36.0,0.0
2000-05-21,0.0,0.0,20.5,36.0,0.0
2000-05-22,0.0,0.0,22.0,35.5,0.0
2000-05-23,0.0,0.0,17.0,36.5,0.0
2000-05-24,0.0,0.0,21.0,36.5,0.0
2000-05-25,0.0,0.0,21.5,36.0,0.0
2000-05-26,0.0,0.0,21.8,35.5,0.0
2000-05-27,0.0,0.0,23.2,29.0,0.0
2000-05-28,24.7,26.790828704833984,16.5,35.0,-2.090828704833985
2000-05-29,0.0,8.930275917053223,11.5,34.5,-8.930275917053223
2000-05-30,0.5,0.0,21.4,38.2,0.5
2000-05-31,8.0,8.930275917053223,21.5,32.5,-0.9302759170532227
2000-06-01,2.4,0.0,21.5,34.0,2.4
2000-06-02,26.7,25.39891815185547,22.0,32.0,1.3010818481445305
2000-06-03,0.0,0.0,21.5,32.0,0.0
2000-06-04,0.0,0.0,21.0,31.0,0.0
2000-06-05,20.0,0.0,21.5,33.0,20.0
2000-06-06,3.1,12.986529350280762,22.0,31.0,-9.886529350280762
2000-06-07,11.7,12.986529350280762,24.0,30.5,-1.2865293502807624
2000-06-08,0.0,0.0,23.5,32.5,0.0
2000-06-09,0.0,0.0,22.5,33.5,0.0
2000-06-10,0.0,0.0,21.5,33.0,0.0
2000-06-11,5.6,0.0,20.0,34.2,5.6
2000-06-12,0.0,10.635272026062012,21.2,34.2,-10.635272026062012
2000-06-13,0.0,10.635272026062012,21.0,34.5,-10.635272026062012
2000-06-14,48.0,21.270544052124023,20.2,33.0,26.729455947875977
2000-06-15,0.0,10.635272026062012,20.0,31.5,-10.635272026062012
2000-06-16,0.0,0.0,23.5,30.5,0.0
2000-06-17,1.6,0.0,23.2,35.0,1.6
2000-06-18,15.0,18.19841384887696,23.5,30.5,-3.1984138488769602
2000-06-19,0.0,0.0,22.0,29.0,0.0
2000-06-20,0.0,0.0,22.0,33.0,0.0
2000-06-21,0.0,0.0,23.0,33.0,0.0
2000-06-22,0.0,3.784795045852661,22.0,34.5,-3.784795045852661
2000-06-23,0.0,0.0,21.0,34.0,0.0
2000-06-24,0.0,0.0,22.0,34.8,0.0
2000-06-25,0.0,3.784795045852661,21.0,33.5,-3.784795045852661
